tmdb_id,imdb_id,original_language,original_title,overview,popularity,release_date,runtime,title,vote_average
73,tt0120586,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",18.157166,1998-10-30,119.0,American History X,8.2
81870,tt1686784,zh,龍門飛甲,"Flying Swords of Dragon Gate picks up three years after the infamous Dragon Inn was burnt down in the desert when its innkeeper Jade vanished. A new gang of marauders had taken over - innkeepers by day and treasure hunters by night. The inn is the rumoured location of a lost city buried under the desert, and its hidden treasure would only be revealed by a gigantic storm every 60 years. The gang used the inn as a front to locate the lost treasure.",18.147447,2011-12-15,125.0,Flying Swords of Dragon Gate,6.0
703,tt0075686,en,Annie Hall,"In the city of New York, comedian Alvy Singer falls in love with the ditsy Annie Hall.",18.146043,1977-04-19,93.0,Annie Hall,7.8
411,tt0363771,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",18.13542,2005-12-07,143.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7
1271,tt0416449,en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",18.108408,2006-12-09,117.0,300,7.0
260346,tt2446042,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",18.081483,2014-12-16,109.0,Taken 3,6.1
5176,tt0381849,en,3:10 to Yuma,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",18.079094,2007-09-06,122.0,3:10 to Yuma,6.9
300671,tt4172430,en,13 Hours: The Secret Soldiers of Benghazi,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,18.022579,2016-01-13,144.0,13 Hours: The Secret Soldiers of Benghazi,7.0
8271,tt0486822,en,Disturbia,"Kale is a 17-year-old placed under house arrest after punching his teacher. He is confined to his house, and decides to use his free time spying on his neighbors. Things start to get weird when guests enter the Turner's house and don't come back out. Kale and his friends, Ronnie and Ashley, start to grow more and more interested in what is actually happening within the house of Robert Turner.",18.006896,2007-04-12,105.0,Disturbia,6.6
10555,tt0307453,en,Shark Tale,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",17.999273,2004-09-20,90.0,Shark Tale,5.8
808,tt0126029,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",17.987728,2001-05-16,90.0,Shrek,7.3
340101,tt1661275,en,Their Finest,A British film crew attempts to boost morale during World War II by making a propaganda film after the Blitzkrieg.,17.958512,2017-04-06,117.0,Their Finest,7.1
2832,tt0309698,en,Identity,"Complete strangers stranded at a remote desert motel during a raging storm soon find themselves the target of a deranged murderer. As their numbers thin out, the travelers begin to turn on each other, as each tries to figure out who the killer is.",17.955897,2003-04-25,90.0,Identity,7.1
1584,tt0332379,en,School of Rock,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",17.95142,2003-10-03,108.0,School of Rock,6.8
4922,tt0421715,en,The Curious Case of Benjamin Button,"Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",17.934821,2008-11-24,166.0,The Curious Case of Benjamin Button,7.3
949,tt0113277,en,Heat,"Obsessive master thief, Neil McCauley leads a top-notch crew on various insane heists throughout Los Angeles while a mentally unstable detective, Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.",17.924927,1995-12-15,170.0,Heat,7.7
47971,tt1293847,en,xXx: Return of Xander Cage,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",17.918269,2017-01-13,107.0,xXx: Return of Xander Cage,5.5
567,tt0047396,en,Rear Window,"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate.",17.911314,1954-08-01,112.0,Rear Window,8.2
205587,tt1872194,en,The Judge,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.",17.887943,2014-10-08,141.0,The Judge,7.2
192102,tt2172934,en,3 Days to Kill,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.",17.861119,2014-02-14,113.0,3 Days to Kill,6.0
92060,tt0088263,en,Michael Jackson's Thriller,A night at the movies turns into a nightmare when Michael and his date are attacked by a hoard of bloody-thirsty zombies.,17.85649,1983-12-02,13.0,Michael Jackson's Thriller,8.1
75656,tt1670345,en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,17.852022,2013-05-29,115.0,Now You See Me,7.3
177677,tt2381249,en,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",17.836882,2015-07-23,131.0,Mission: Impossible - Rogue Nation,7.1
209189,tt1663207,en,Life of Crime,Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,17.788579,2013-09-14,94.0,Life of Crime,5.5
871,tt0063442,en,Planet of the Apes,"An  U.S. Spaceship lands on a desolate planet, stranding astronaut Taylor in a world dominated by apes, 2000 years into the future, who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",17.784978,1968-02-07,112.0,Planet of the Apes,7.5
407887,tt4939066,ko,인천상륙작전,A squad of soldiers fight in the Korean War's crucial Battle of Incheon.,17.767346,2016-07-27,110.0,Operation Chromite,5.5
9479,tt0107688,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",17.730913,1993-10-09,76.0,The Nightmare Before Christmas,7.6
